outcome,feature,coef,SE,CI_lo,CI_hi,p,n,q_fdr,group
PHQ,liwc_authentic,-0.09261380185377203,0.04795911587219064,-0.18661194169364897,0.0013843379861048916,0.05347080769445889,348,0.3337374447591499,LIWC
PHQ,liwc_emotional_tone,-0.17355171928844848,0.045856585085822764,-0.26342897451065767,-0.08367446406623928,0.0001539170235005477,348,0.008080643733778753,LIWC
PHQ,liwc_six_plus_words,0.12133831964849308,0.045556253241916665,0.03204970402375033,0.21062693527323584,0.007733625085258206,348,0.11968357311845654,LIWC
PHQ,liwc_dictionary_words,-0.07765866954652083,0.04333199714892271,-0.16258782333660166,0.007270484243559985,0.07310439266152807,348,0.3337374447591499,LIWC
PHQ,liwc_function_words,0.04281886920563022,0.04825160423218445,-0.051752537285731745,0.1373902756969922,0.37485917089628296,348,0.6452493925263887,LIWC
PHQ,liwc_pronouns,0.043781006578644505,0.047307321819708835,-0.04893964039303067,0.13650165355031968,0.3547269831188484,348,0.6207722204579847,LIWC
PHQ,liwc_personal_pronouns,0.055515058061189254,0.05388028950445515,-0.05008836884413431,0.16111848496651282,0.30285007479752646,348,0.5901409283847262,LIWC
PHQ,liwc_i,-0.009360614905926443,0.04970395256938099,-0.10677857183120026,0.08805734201934737,0.8506200272693918,348,0.9113786006457769,LIWC
PHQ,liwc_we,0.026912357672142135,0.04325398010200488,-0.057863885515799574,0.11168860086008384,0.5338144510636447,348,0.7430309819854461,LIWC
PHQ,liwc_you,0.032608790200834216,0.04654688783877559,-0.058621433555591386,0.12383901395725982,0.4835789568004576,348,0.7430309819854461,LIWC
PHQ,liwc_she_he,0.06989421592568856,0.048710613960424844,-0.0255768331015781,0.16536526495295523,0.15131936401122714,348,0.44134814503274583,LIWC
PHQ,liwc_they,0.0636605102876406,0.04409819540655262,-0.022770364492412182,0.15009138506769337,0.14884925662966914,348,0.44134814503274583,LIWC
PHQ,liwc_impersonal_pronouns,0.0026809719860765103,0.04927194124772355,-0.09389025830783518,0.09925220227998821,0.956607126683002,348,0.9622113062796834,LIWC
PHQ,liwc_articles,-0.021641382490911337,0.04731211625319463,-0.11437142637954495,0.07108866139772227,0.6473711013487725,348,0.788594920754216,LIWC
PHQ,liwc_prepositions,0.050812471375231295,0.04333378015467274,-0.03412017704190381,0.1357451197923664,0.24096290847590673,348,0.5280118914716926,LIWC
PHQ,liwc_auxiliary_verbs,-0.053913637492588325,0.04411151801837622,-0.14037062411199536,0.032543349126818714,0.22162737424715562,348,0.5101439494797853,LIWC
PHQ,liwc_adverbs,-0.08343095994209485,0.048311199550948127,-0.1781191711118808,0.011257251227691112,0.08417688940094604,348,0.3485365165643557,LIWC
PHQ,liwc_conjunctions,0.07105543661564967,0.04826725340625808,-0.02354664169328441,0.16565751492458375,0.14098709096688805,348,0.44134814503274583,LIWC
PHQ,liwc_negations,-0.043840712516071224,0.047350108276679154,-0.1366452194024343,0.04896379437029184,0.35450621373763647,348,0.6207722204579847,LIWC
PHQ,liwc_other_grammar,-0.07176177042664372,0.04478604532383174,-0.15954080627133244,0.01601726541804499,0.10908390645323232,348,0.4090646491996212,LIWC
PHQ,liwc_verbs,-0.02104101921843961,0.04685842290303553,-0.11288184048073606,0.07079980204385684,0.6534072200534933,348,0.788594920754216,LIWC
PHQ,liwc_adjectives,-0.07511548365821416,0.041850015871299336,-0.15714000751839052,0.006909040201962188,0.07267386000446312,348,0.3337374447591499,LIWC
PHQ,liwc_comparisons,-0.02731434151628584,0.04398868600660661,-0.11353058181647585,0.05890189878390417,0.5346389993616962,348,0.7430309819854461,LIWC
PHQ,liwc_interrogatives,0.03502267158630891,0.045702271152527986,-0.054552133884329806,0.12459747705694763,0.4434845260844792,348,0.7271285800125251,LIWC
PHQ,liwc_numbers,-0.002840564434554436,0.04601129880608307,-0.09302105297638803,0.08733992410727916,0.9507728822710964,348,0.9622113062796834,LIWC
PHQ,liwc_quantifiers,-0.11334557757946007,0.047701137034928565,-0.2068380881895298,-0.019853066969390334,0.017493831756538417,348,0.20409470382628153,LIWC
PHQ,liwc_affective_processes,-0.04594607702566625,0.04465316621800609,-0.1334646746086388,0.041572520557306314,0.30350104888357343,348,0.5901409283847262,LIWC
PHQ,liwc_positive_emotion_words,-0.12721916540762998,0.04554333055676629,-0.21648245303489444,-0.03795587778036552,0.005216272662566703,348,0.10954172591390077,LIWC
PHQ,liwc_negative_emotion_words,0.057636264181920575,0.045317388724708585,-0.03118418559190978,0.14645671395575094,0.2034315693775285,348,0.4967515066195463,LIWC
PHQ,liwc_anxiety_words,-0.03240565645203611,0.04547604292312405,-0.12153706274075685,0.05672574983668463,0.4761010936872726,348,0.7430309819854461,LIWC
PHQ,liwc_anger_words,0.011349127784088194,0.045689548706738164,-0.07820074215100721,0.1008989977191836,0.8038275770148411,348,0.8978925062399821,LIWC
PHQ,liwc_sad_words,0.059563039997553795,0.04313899782688116,-0.02498784207228493,0.1441139220673925,0.16736390777416255,348,0.450595136315053,LIWC
PHQ,liwc_social_processes,0.12209645516673111,0.05103711480180903,0.022065548280349304,0.2221273620531129,0.016742823873925512,348,0.20409470382628153,LIWC
PHQ,liwc_family,0.1323678599083246,0.04989438267445083,0.0345766668355417,0.23015905298110748,0.007978904874563769,348,0.11968357311845654,LIWC
PHQ,liwc_friends,-0.019013188229954583,0.04621800541076955,-0.10959881427234025,0.07157243781243108,0.6807935176350852,348,0.8123104471782266,LIWC
PHQ,liwc_female,0.09418255762896158,0.051032917996430296,-0.005840123670027772,0.19420523892795094,0.06496111513853457,348,0.3337374447591499,LIWC
PHQ,liwc_male,0.08212238615198222,0.04838167509995385,-0.012703954555645644,0.1769487268596101,0.08962367568797718,348,0.3485365165643557,LIWC
PHQ,liwc_cognitive_processes,-0.03084276551709105,0.048720962909507844,-0.12633409811183824,0.06464856707765612,0.5267015289483071,348,0.7430309819854461,LIWC
PHQ,liwc_insight,-0.06687843654806643,0.048219451566116095,-0.16138682497192747,0.02762995187579463,0.1654540488504247,348,0.450595136315053,LIWC
PHQ,liwc_causation,0.04945020323329864,0.04324952823295767,-0.03531731445164664,0.1342177209182439,0.2528850973914416,348,0.5418966372673748,LIWC
PHQ,liwc_discrepancies,0.10212756894228642,0.04467222499341043,0.014571616845931931,0.1896835210386409,0.02224527293628991,348,0.23357536583104407,LIWC
PHQ,liwc_tentative,-0.0276646308397766,0.04450617843587383,-0.11489513766360251,0.059565875984049305,0.5342109752477524,348,0.7430309819854461,LIWC
PHQ,liwc_certainty,0.07831966027959682,0.0435803527270945,-0.007096261499060327,0.16373558205825395,0.07231461630157669,348,0.3337374447591499,LIWC
PHQ,liwc_differentiation,-0.03265811104999098,0.04762689580219258,-0.12600511151773033,0.060688889417748366,0.4928976902680787,348,0.7430309819854461,LIWC
PHQ,liwc_perceptual_processes,0.07995357820125365,0.04525286301175178,-0.008740403499104599,0.1686475599016119,0.07725869365752051,348,0.33800678475165225,LIWC
PHQ,liwc_see,0.056296808351648145,0.04358094444706302,-0.029120273176836242,0.14171388988013253,0.1964348065093935,348,0.4910870162734837,LIWC
PHQ,liwc_hear,0.024787561726860013,0.044980373253475654,-0.063372349861121,0.11294747331484103,0.5815822237097383,348,0.7633266686190316,LIWC
PHQ,liwc_feel,0.051906619804018464,0.04430585095704407,-0.0349312523761874,0.13874449198422434,0.24137686467277375,348,0.5280118914716926,LIWC
PHQ,liwc_biological_processes,0.021175046406174746,0.04629461038570881,-0.06956072262812846,0.11191081544047796,0.647385246823254,348,0.788594920754216,LIWC
