item,coef,SE,CI_lo,CI_hi,p,n,q_fdr
BHOL7,0.09359452567467615,0.0375870645552334,0.01992523286183666,0.16726381848751565,0.012771694514452163,322,0.03831508354335649
HAMD7,0.05967781243100521,0.03372745876331391,-0.006426792035149877,0.1257824168971603,0.07682493601623237,322,0.11523740402434857
BAI15,0.052369936494445254,0.03743423879719893,-0.02099982333673664,0.12573969632562715,0.1618174978035486,322,0.1618174978035486
